"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Netherlands","NLD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36461.4190196424","37057.5831275013","37405.9299673421","37613.2521936233","38494.2178517725","39498.1368221301","40691.8903167389","42235.4890688287","43933.5681069516","45839.1314634489","47422.2034047837","48160.7843668965","47958.3319661157","47806.8844286609","48586.7046242077","49467.4354267059","51097.3626113331","52909.9697572206","53848.2522316971","51607.6057272318","52032.9865022429","52594.2290064164","51860.0559942119","51640.0766862304","52186.9973861206","52974.1162200949","53847.8265545448","55088.6338006744","56060.9136269404","56784.0372529824","54275.0030465677","57334.7049607832","59249.1670039699","",
"Norway","NOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42302.2634118752","43399.7558626093","44692.3609629448","45691.1620790947","47728.440231872","49454.4414341355","51678.3798290275","54115.1587789831","55229.4997025425","55989.1741818046","57473.1845480461","58365.1267522976","58850.9047896992","59059.5709499163","61068.6276333733","62282.7565069707","63303.9259508719","64477.9879829163","63986.2479239971","61958.3597402261","61672.9601694756","61551.2140746977","62399.1687747757","62275.6912889095","62838.5157269158","63371.8884980765","63547.6870499471","64589.5559196863","64696.4711118363","64983.3542076922","63776.1609653442","65915.5291433739","67296.1592393661","",
"Nepal","NPL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1554.602042967","1611.35951266521","1631.23071542212","1649.00812811025","1741.30936070726","1760.44496321886","1815.31261601083","1868.78379997343","1888.28753435323","1935.69172284874","2020.85543794972","2084.19999909209","2055.72271593893","2107.64096533508","2179.09301495084","2230.78916042593","2285.51221345384","2346.25922287174","2473.9417433954","2572.17507962571","2682.69869756172","2763.8283230007","2886.09752229941","2982.28699964277","3152.29326135895","3260.03499791081","3244.67429968519","3495.52880047287","3719.30777529558","3922.08133121317","3761.80278738364","3853.68029623355","4001.69995474296","",
"Nauru","NRU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5342.33055126122","4931.43593267882","4522.25817558533","4217.81464293823","6975.70046367542","6559.33446257428","6448.49741060897","7053.84687570781","9121.93282898344","9313.62415932371","10489.6163426393","9679.10213210703","10223.1020316015","9359.98672496946","9896.36242107536","10529.8131940478","10812.8892844149","10989.6220790883","11024.3429885085","",
"New Zealand","NZL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27998.3977677454","26383.2593218705","26395.4404047286","27764.1258293963","28800.0635083848","29721.5913240726","30312.6638038769","30539.494788947","30529.7676508616","32002.2444969259","32728.2731574245","33645.7407641658","34625.0360749454","35553.6312985402","36461.4598789337","37261.151036833","37839.8064216274","38637.6954505773","37847.3266746381","37428.848706956","37557.9655079861","38100.7250000863","38753.7270530926","39520.4131279409","40350.6452893998","41014.6870825625","41628.3999132424","42204.7457412663","42916.8698156619","43272.5669090792","42052.1409677726","44041.9028085687","45185.312534188","",
"OECD members","OED","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29567.9899733323","29674.3538387533","30035.8241661525","30186.354976934","30865.7004473991","31419.2517672984","32167.3636235634","33099.2281287732","33832.1224356844","34671.4026202384","35850.8312522023","36066.6390093362","36361.1029446229","36833.235455656","37787.6872356549","38594.8340245844","39539.8623091642","40320.7079905153","40198.3924788874","38519.3053073005","39448.9575128016","40063.6698320572","40364.036138557","40734.4448944066","41339.9031498352","42111.518184512","42615.6381984813","43474.7731618853","44238.8227590063","44751.5423329917","42608.56749852","45066.9877653116","46234.3965269671","",
"Oman","OMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30462.2010842738","30766.7157828161","31842.5573571713","32354.7370560932","32635.1762378405","33650.8630770207","34090.8036903491","35574.1333993771","35967.3218626829","35573.591108352","37392.2460084027","38568.3171126044","37683.4196290656","36256.346383465","36170.6752465376","36388.4441872345","37662.5172708994","38659.353306432","41114.2391363025","42875.1133681902","40819.9384818357","37745.452145028","37270.5865196308","36330.4785575811","35032.2568523309","35188.0237597531","35229.9541897252","34218.3881261022","34212.1067685769","33814.1116228719","33098.2098998097","34294.7646728045","35336.8946545877","",
"Other small states","OSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13533.147516125","13876.3620157193","14265.9393699074","14689.4659114291","15703.0049250124","16271.5490979125","17461.4300717524","18597.39911198","19364.0664963021","19110.1991091963","20195.8627453558","21242.5914932249","21552.3490153206","21845.5363802226","22135.671350522","22185.6967653634","22276.2483929166","22131.6955642874","22211.4258687093","22345.0087976955","20993.9805873981","21695.2520353577","22271.2025428314","",
"Pakistan","PAK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3034.11326837161","3086.34990281441","3238.02773777053","3211.71043532891","3236.40301175146","3298.19521973963","3354.29628424455","3290.13560835644","3277.88691940364","3302.11095284313","3338.51085251917","3355.05023082977","3356.82427396609","3461.5150758948","3650.09157080416","3832.07892059676","3979.58785937725","4068.40762018015","4065.12912621928","4113.56505467607","4082.3377518291","4104.19558951239","4153.10639041959","4268.35992118908","4381.87808473093","4507.87568489917","4746.71755767312","4891.71977393238","5113.43429232337","5157.546571801","5004.35224191866","5233.45951606109","5376.96685550493","",
"Panama","PAN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11211.8311737749","12012.5382357415","12731.4504803154","13152.5457555887","13253.5183658049","13214.1731569971","13477.676365285","14062.3803959043","14795.5876823353","15072.4612468139","15179.4426784821","14970.8950128754","15010.5591173004","15343.8096134243","16184.1141191405","17019.6832333277","18148.0766332907","19949.5937077501","21516.5892645171","21391.9332622508","22237.1000267414","24316.3560205618","26223.5836393204","27544.7945695083","28439.9536045607","29551.3667651444","30481.771677071","31638.1519360222","32259.2207946998","32788.3325077056","26606.2949697901","30416.7935096278","33266.4768445342","",
"Peru","PER","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5240.25762333255","5244.14464183289","5110.73742048642","5271.98188595675","5804.9993278689","6116.43877523639","6171.95520218406","6453.02133857947","6315.01541683095","6303.45605337146","6375.61631586323","6329.41288016819","6596.55019217202","6799.44966546457","7067.35560851936","7443.93111806358","7938.43495182095","8548.60402724919","9262.15113614585","9298.07800349067","9996.93732259223","10539.981964216","11084.8739365499","11620.6444470691","11773.9441346308","12015.1871556329","12321.3181539792","12442.7464624852","12696.2362890388","12735.16827797","11187.3437896037","12533.8414170958","12743.9423914767","",
"Philippines","PHL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4232.47759454036","4115.01715426095","4035.92811040698","4027.89530143677","4106.68463410263","4197.34496342176","4337.19641298949","4450.8546150595","4322.5771235419","4364.28354167846","4455.67246341793","4495.36104912174","4567.23446758574","4703.66642129814","4914.03623497676","5058.04748647701","5227.5329972797","5465.15182354314","5596.91304501798","5574.45260870859","5876.47814056568","5995.43098154046","6298.16008552748","6610.85122177029","6917.74914971359","7235.08140124724","7616.04976933678","8001.75647996477","8365.73245041117","8731.86086865071","7773.26023051814","8095.57956741675","8581.93769298126","",
"Palau","PLW","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13301.2542482505","14085.0377635173","14572.2929432385","14076.1795218742","14739.704348463","15382.1016049157","15485.2475456717","16004.6164729036","15287.6470516491","14489.4736256911","14744.7835910711","15988.9975486912","16522.7497335923","16089.4865420585","17110.7863350917","18402.847535702","18364.7987688959","17594.9938541658","17816.0911403876","17799.6053152546","16404.5480804191","14112.6678918756","","",
"Papua New Guinea","PNG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2907.40181039141","3084.39725535646","3387.91799942021","3860.01409575223","3942.30502088185","3675.69093407339","3819.74596509963","3541.4497437219","3289.66381739439","3235.75382882109","3047.96967150718","2942.66759231331","2841.21179496469","2808.15726699255","2791.89701067786","2875.08341113258","2936.02198740022","3068.12723098705","2966.06818266787","3072.68187850907","3283.77196855774","3225.14338162082","3282.86592068283","3317.87347597091","3669.97675021244","3813.18039046869","3924.42394556755","3967.01619620096","3865.01151687433","3947.93392384711","3741.66157790096","3637.9134402603","3752.9449512175","",
"Poland","POL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11259.4374539943","10432.4553056537","10662.0805170522","11032.5539905865","11591.998863896","12398.5241269417","13146.7560855391","13985.4335763903","14629.1983574495","15311.4429382645","16177.8676699697","16385.9971738588","16727.3397661722","17324.2161873998","18198.100044371","18844.5574819997","20012.6211116462","21437.4577379953","22334.7808599997","22951.7848210238","23692.9092287668","24874.1718607858","25258.5933172132","25490.3289111664","26488.2002530072","27667.6890834735","28497.1036117662","29958.1207092074","31739.2569617723","33159.749027584","32546.8259419319","34944.0405507525","37706.6061283981","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2617.31677046841","2368.53700451352","2357.13038490119","2276.45509810129","2207.33038360529","2213.74185525938","2277.44851754877","2363.19258956212","2452.42106545306","2485.4593978436","2544.42171520459","2586.84214146013","2645.66193983803","2563.72070219871","2770.84243239061","2853.44121208111","2947.05569213803","3044.56030248178","3142.65946944114","3189.22549283147","3296.56320020431","3333.14012502502","3384.21247757095","3469.87853176863","3542.04685643376","3558.10532343882","3553.46335867498","3518.73855440001","3512.68293907676","3527.84199024425","3346.65974560159","3355.14307439404","3403.99109698371","",
"Puerto Rico","PRI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21595.9785599867","21937.8920993339","22791.5649195424","23650.108642027","24412.275814917","25288.1062238848","25584.5593727603","26584.8999865992","27894.4420856172","29251.0373219599","30124.6931208743","31958.0967518315","32209.422980776","32206.464885645","35016.9383261688","34370.7146069867","34030.0905171965","33831.9341719","33403.4244916964","32930.3615601641","32960.6911054053","33224.5655187763","33638.8656808876","33922.1584216571","34070.2535892048","34311.0296279548","34539.5868383201","34363.7459921451","34223.0927593609","34792.6467473505","32437.9651479134","32766.6658911125","34297.933716822","",
